stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
3171,2685.93727,2686.18747,0.2501999999999498,im085,6,False,False,160681,160696.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3172,2686.68787,2686.93807,0.2501999999999498,im085,6,False,False,160726,160741.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3173,2687.43848,2687.68868,0.25020000000040454,im085,6,False,False,160771,160786.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3174,2688.18911,2688.43929,0.2501800000000003,im085,6,False,False,160816,160831.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3175,2688.9397,2689.18992,0.2502199999998993,im085,6,False,False,160861,160876.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3176,2689.6903,2689.94054,0.2502399999998488,im085,6,False,False,160906,160921.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3177,2690.44094,2690.69115,0.2502100000001519,im085,6,False,False,160951,160966.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3178,2691.17488,2691.42488,0.25,omitted,8,False,True,160995,,omitted
3179,2691.94215,2692.19237,0.25022000000035405,im085,6,False,False,161041,161056.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3180,2692.6931,2692.94325,0.25014999999984866,im085,6,False,False,161086,161101.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3181,2693.44368,2693.69358,0.24990000000025248,im085,6,False,False,161131,161146.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3182,2694.194,2694.44421,0.2502100000001519,im085,6,False,False,161176,161191.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3183,2694.9446,2695.19482,0.25022000000035405,im085,6,False,False,161221,161236.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3184,2695.69528,2695.9454,0.2501200000001518,im085,6,False,False,161266,161281.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3185,2696.44584,2696.69634,0.25050000000010186,im085,6,False,False,161311,161326.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3186,2697.1968,2697.44697,0.25016999999979816,im085,6,False,False,161356,161371.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3187,2697.94707,2698.19727,0.2501999999999498,im085,6,False,False,161401,161416.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3188,2698.69768,2698.94787,0.25018999999974767,im085,6,False,False,161446,161461.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3189,2699.44829,2699.69848,0.2501900000002024,im085,6,False,False,161491,161506.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3190,2700.18223,2700.43223,0.25,omitted,8,False,True,161535,,omitted
3191,2700.94952,2701.19972,0.2501999999999498,im085,6,False,False,161581,161596.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3192,2701.70013,2701.95034,0.2502099999996972,im085,6,False,False,161626,161641.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3193,2702.45071,2702.70093,0.2502199999998993,im085,6,False,False,161671,161686.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3194,2703.20136,2703.45156,0.2501999999999498,im085,6,False,False,161716,161731.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3195,2703.95197,2704.20217,0.2501999999999498,im085,6,False,False,161761,161776.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3196,2704.70258,2704.95307,0.25048999999989974,im085,6,False,False,161806,161821.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3197,2705.45347,2705.70339,0.24992000000020198,im085,6,False,False,161851,161866.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3198,2706.2038,2706.45399,0.2501900000002024,im085,6,False,False,161896,161911.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3199,2706.9544,2707.2046,0.2501999999999498,im085,6,False,False,161941,161956.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3200,2707.70501,2707.95522,0.2502099999996972,im069,7,True,False,161986,162001.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3201,2708.45561,2708.70607,0.25046000000020285,im069,7,False,False,162031,162046.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3202,2709.20657,2709.45671,0.2501400000001013,im069,7,False,False,162076,162091.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3203,2709.95685,2710.20707,0.2502199999998993,im069,7,False,False,162121,162136.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3204,2710.70748,2710.95767,0.25018999999974767,im069,7,False,False,162166,162181.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3205,2711.45808,2711.70829,0.2502100000001519,im069,7,False,False,162211,162226.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3206,2712.2087,2712.45891,0.2502099999996972,im069,7,False,False,162256,162271.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3207,2712.9593,2713.20952,0.2502199999998993,im069,7,False,False,162301,162316.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3208,2713.70993,2713.96012,0.2501900000002024,im069,7,False,False,162346,162361.0,Natural_Images_Lum_Matched_set_training_2017.07.14
